LAT,LON                                                                                                                  ,Urban,Rural,"Housing units, total","low access, people at 1 mile "
44.9014661,-73.6691956,0,1,1838,7377.999856
44.8118022,-73.864913,0,1,2223,5545.000029
44.7881932,-73.5029266,0,1,1480,3475.000039
44.7119795,-73.5946422,0,1,1839,3856.709237
44.7288191,-73.3906959,1,0,2657,238.1610834
44.717031,-73.4425019,1,0,1687,59.42336178
44.6943354,-73.4744018,1,0,12,0
44.6874258,-73.467461,1,0,1344,0
44.6934498,-73.4559524,1,0,1001,0.003171997
44.6832332,-73.4439143,1,0,628,1030.641293
44.6827557,-73.5052401,0,1,1986,5181.000028
44.6597454,-73.5844214,0,1,2200,5059.396827
44.5663709,-73.8245453,0,1,2628,5172.317526
44.5810706,-73.5636626,0,1,1299,3145.999996
44.503615,-73.5334663,1,0,784,2009.560096
44.6507663,-73.4406687,1,0,1445,23.58326289
44.680272,-73.4619328,0,1,1013,2304.999974
42.4705503,-73.4448121,0,1,673,1709.999986
42.4079003,-73.4617626,0,1,1797,3953.67563
42.4255821,-73.5820765,0,1,1019,2356.000011
42.3757545,-73.6799608,0,1,2314,4395.727925
42.4389318,-73.6804605,0,1,792,2027
42.3970991,-73.7529818,1,0,1081,2164.030861
42.3168749,-73.755319,0,1,2203,3748.429813
42.3149871,-73.6490294,0,1,726,1627.675377
42.3151124,-73.518416,0,1,849,1526.034202
42.2292819,-73.5214817,0,1,2478,5790.291639
42.218852,-73.6899305,1,0,1846,964.4755537
42.2300758,-73.7955588,1,0,1452,1913.973878
42.2586535,-73.7806721,1,0,1314,2205.445257
42.2480591,-73.7890826,0,1,1468,3645.999989
42.1389438,-73.7971179,0,1,536,1309.999996
42.1341647,-73.6777822,0,1,1416,3468.373419
42.1296799,-73.5490439,0,1,661,1572.999994
42.0359587,-73.5801465,0,1,704,1667.999997
42.0606071,-73.713148,0,1,722,1964.999991
42.0859449,-73.8546825,0,1,842,1953.999983
42.1367786,-73.8704892,0,1,1393,3675.109299
42.6719339,-75.9843003,0,1,2222,5830.000001
42.7079288,-76.1728673,1,0,1300,3109.726066
42.6392745,-76.185695,1,0,1139,2713.276199
42.5869116,-76.113164,1,0,1606,0
42.6075618,-76.1702772,1,0,1552,0
42.5993688,-76.1735548,1,0,1882,0
42.6048944,-76.1921962,1,0,73,0
42.5950915,-76.1936695,1,0,1833,381.3900017
42.5916962,-76.1756057,1,0,2256,1140.585263
42.5983802,-76.2345901,0,1,1863,3250.673332
42.4913444,-75.9623665,0,1,1552,4111.000006
42.4779417,-76.1628829,0,1,1845,3957.80264
42.4595625,-74.8319289,0,1,1302,3204.000002
42.3808093,-74.8611393,0,1,1002,2300.475575
42.3303949,-75.1105533,0,1,2520,1670.248188
42.3067057,-75.2760263,0,1,1771,3541.506119
42.1189885,-75.3351229,1,0,2401,2440.022118
42.1735179,-75.12695,0,1,1201,2623.999996
42.1547171,-74.8601221,1,0,1544,2344.327046
42.2723537,-74.9075461,1,0,1,0
42.2721121,-74.9265435,0,1,1212,2152.774821
42.3066571,-74.7172235,0,1,1144,2501.999991
42.3087614,-74.5288392,0,1,1705,2948.000609
42.160406,-74.6280897,0,1,900,2077.00001
42.0398678,-74.9533345,0,1,1350,2138.495876
41.9563691,-75.1821638,0,1,1741,3134.061428
41.8299382,-73.5340197,1,0,1498,3029.905636
41.6184397,-73.7340326,1,0,907,2352.072352
41.6292988,-73.6612934,0,1,1839,3284.827647
41.5880013,-73.6958576,0,1,1602,4312.000022
41.864288,-73.8195842,0,1,1847,3063.780543
41.6999367,-73.5656742,0,1,1412,3123.192016
41.6500993,-73.5872835,1,0,1196,2978.547047
41.579742,-73.8391911,1,0,1776,4400.223333
41.6098751,-73.8010568,1,0,2062,4067.513642
41.5928424,-73.7646377,1,0,1712,3617.110826
41.554119,-73.8186586,0,1,954,2977.999956
41.5134707,-73.8077328,1,0,1812,5448.999958
41.5373236,-73.7376684,1,0,1999,4167.271764
41.5336786,-73.969858,1,0,1378,2772.380343
41.5365012,-73.9165188,1,0,1731,3991.840225
41.4825366,-73.9557875,1,0,1579,438.5722742
41.5481085,-73.8730158,0,1,891,230.6209423
41.5067984,-73.8777501,1,0,1064,0
41.5339425,-73.8927543,0,1,1679,4372.999961
41.8352609,-73.9148731,0,1,1283,3471.999984
41.8068385,-73.8796102,1,0,1291,2186.72538
41.7805608,-73.943502,0,1,2431,6227.307207
41.7697276,-73.8850699,1,0,1145,3529.462265
41.7504437,-73.9221931,0,1,1569,3364.091325
41.690616,-73.8149329,0,1,1306,3166.895036
41.6787996,-73.7656102,1,0,1637,2852.42668
41.6665373,-73.8607447,0,1,928,1378.130422
41.6563494,-73.8094756,0,1,964,2370.000011
41.9780941,-73.7830154,0,1,1259,1493.27765
41.9458425,-73.5466302,1,0,1429,4056.627317
41.5623586,-73.6338855,0,1,760,1599.844639
41.5820739,-73.5509808,1,0,904,2347.000004
41.5636087,-73.5993385,0,1,1007,1046.401431
41.9718946,-73.6467978,1,0,2103,2060.292056
41.7468562,-73.7938468,0,1,651,1732.045371
41.790966,-73.8382377,0,1,1011,2707.387668
41.7690457,-73.7890843,1,0,1295,5126.000017
41.7269028,-73.9220399,1,0,2844,3625.936494
41.703461,-73.8807963,1,0,2567,409.0357322
41.7013141,-73.8979116,1,0,1765,3445.29929
41.6616434,-73.8946616,1,0,1201,103.2952062
41.6666894,-73.9342811,1,0,1018,1907.199197
41.6370147,-73.9393579,1,0,2462,4128.7937
41.6333135,-73.9003757,1,0,1023,999.5552905
41.603212,-73.9328164,1,0,703,3026.999979
42.0232777,-73.9141362,1,0,1341,2434.767347
42.0275129,-73.8875282,0,1,1007,1793.849538
42.0032418,-73.8458292,1,0,891,0
41.9959386,-73.8769287,0,1,896,1736.375876
41.9481412,-73.9238671,0,1,978,2305.789949
41.9248846,-73.863664,1,0,1284,1.321343184
41.9288029,-73.9102876,0,1,1496,3823.000014
41.8988018,-73.6731334,0,1,1708,4877.000014
41.6989714,-73.6947348,1,0,1379,4062.999946
41.6042347,-73.8592799,0,1,733,1972.000016
41.6319888,-73.8501797,1,0,959,665.7484524
41.607929,-73.9008126,1,0,1740,3714.532317
41.5850232,-73.8838124,1,0,1605,3285.620831
41.5639685,-73.9530965,1,0,764,892.7564312
41.5603583,-73.9253971,1,0,1294,1880.921663
41.5672398,-73.8921203,0,1,1265,2733.105801
41.7914842,-73.6771564,0,1,691,14.12128666
41.7845777,-73.6943575,1,0,1994,301.2436454
41.5117031,-73.9660541,1,0,1709,39.76924023
41.4973258,-73.9757361,1,0,1575,620.5497225
41.4986409,-73.9557414,1,0,2043,6011.000055
41.7093686,-73.9367314,1,0,1144,1997.470378
41.7105055,-73.9238637,1,0,1655,93.14416045
41.7081741,-73.910203,1,0,950,2406.977136
41.6931555,-73.9380338,1,0,1856,1308.991546
41.6872214,-73.9269229,1,0,1583,0
41.6926971,-73.9138269,1,0,1715,2480.194791
41.6796403,-73.9064057,1,0,1454,0
41.7003625,-73.9184355,1,0,2225,117.4438675
41.5981573,-73.9169669,1,0,720,1048.318531
41.6822758,-73.8875489,1,0,7,2071.600689
41.5795479,-73.7195437,1,0,0,0
41.5319751,-73.9459335,1,0,69,1639.407638
41.5202536,-73.9559936,1,0,1095,538.5692317
42.8474971,-78.8466971,1,0,1678,0
42.8528428,-78.8279078,1,0,880,1957.618015
42.8667471,-78.8711089,1,0,2061,1300.056124
42.8377227,-78.8184466,1,0,1579,0
42.8371467,-78.8072178,1,0,1949,22.90932655
42.8476264,-78.8171281,1,0,1061,0
42.853907,-78.8165216,1,0,2394,0.122149348
42.8509179,-78.8060662,1,0,1398,0
42.8626272,-78.8154183,1,0,1607,0
42.8841436,-78.8600299,1,0,691,0
42.8854677,-78.8484885,1,0,1118,0
42.8890431,-78.8308174,1,0,822,0
42.8813926,-78.8352386,1,0,1454,0
42.8685959,-78.8094726,1,0,1500,0
42.8872547,-78.8079605,1,0,1881,0
42.8936153,-78.8112525,1,0,930,0
42.8928297,-78.8618296,1,0,1006,0
42.8987939,-78.8342606,1,0,907,0
42.9001695,-78.8208696,1,0,819,0
42.9066274,-78.8198651,1,0,1107,0
42.9035782,-78.8059455,1,0,1059,0
42.900414,-78.8579891,1,0,1469,0
42.9183617,-78.8486572,1,0,1373,0
42.9094482,-78.8488101,1,0,1195,38.03209853
42.9175956,-78.833722,1,0,1490,0
42.9088227,-78.8364554,1,0,1079,91.22563553
42.9163841,-78.8190746,1,0,1640,0
42.9155947,-78.8090502,1,0,1141,0
42.9168115,-78.8018266,1,0,519,530.7712831
42.9333346,-78.8266443,1,0,1696,828.1215834
42.9341288,-78.8365723,1,0,1901,867.4216533
42.9259217,-78.8092432,1,0,1393,2196.374747
42.9352568,-78.8186443,1,0,2274,2538.543946
42.9447596,-78.8071734,1,0,1790,3988.073103
42.937155,-78.8051332,1,0,1170,1021.366298
42.9308251,-78.8066868,1,0,2456,0
42.9478148,-78.8373461,1,0,1414,0
42.9554988,-78.8287276,1,0,1,0
42.954454,-78.8143912,1,0,2580,0
42.9457588,-78.8221443,1,0,1770,0
42.948723,-78.848836,1,0,2876,0
42.949244,-78.8600101,1,0,1151,0
42.9511343,-78.8733546,1,0,2255,0
42.9556562,-78.8584839,1,0,1352,798.7194432
42.935169,-78.8469117,1,0,923,954.3538761
42.9246273,-78.8488046,1,0,454,1112.179747
42.9293726,-78.8597263,1,0,1900,0
42.9379527,-78.8681782,1,0,1759,0
42.9389099,-78.8889077,1,0,1782,0
42.9511733,-78.886613,1,0,1168,0
42.9497231,-78.8992508,1,0,1393,0
42.9611512,-78.9004612,1,0,1782,0
42.9517725,-78.9070471,1,0,1666,0
42.9373135,-78.9031215,1,0,1799,0
42.917721,-78.8964905,1,0,0,0
42.9341905,-78.883497,1,0,2212,0
42.92396,-78.8822307,1,0,1212,0
42.9270127,-78.8724805,1,0,1357,0
42.9178008,-78.8825825,1,0,1174,0
42.9134654,-78.8822804,1,0,1321,0
42.9133787,-78.8711367,1,0,2074,0
42.9074764,-78.8807648,1,0,2188,0
42.9069813,-78.8722536,1,0,2039,0
42.898553,-78.8761113,1,0,1323,0
42.9103864,-78.8918321,1,0,1830,0
42.9036315,-78.8870611,1,0,1220,2.998200893
42.9016834,-78.8983498,1,0,1560,0
42.8956775,-78.8878732,1,0,1217,0
42.888969,-78.8826534,1,0,908,0
42.8918303,-78.8953198,0,1,3061,7732.146017
43.0044219,-78.974903,1,0,2865,5801.983456
43.0418304,-78.9691054,1,0,2010,4795.119284
43.0310636,-78.9128871,1,0,1265,0
43.0065231,-78.863242,1,0,2117,66.26325989
43.0134529,-78.8803895,1,0,2312,2258.853755
43.0075689,-78.8962261,1,0,1345,1417.026129
43.0160037,-78.8413969,1,0,2679,0.022698019
42.9966015,-78.8393231,1,0,1470,685.9578994
42.9863402,-78.8448474,1,0,1313,268.81586
42.9858464,-78.8300373,1,0,2076,3263.985099
43.0088516,-78.8359554,1,0,2318,1220.497945
42.9755275,-78.8343797,1,0,2464,0
42.9680915,-78.8476873,1,0,2210,0
42.964531,-78.8325004,1,0,2883,0
42.9905512,-78.8645437,1,0,1955,0
42.9751142,-78.8615979,1,0,1134,314.9418621
42.9899378,-78.8786843,1,0,1947,0
42.9756647,-78.8798063,1,0,1087,981.8344158
42.9917361,-78.9083698,1,0,1034,1035.775239
42.9714,-78.9194671,1,0,1180,0
42.9604305,-78.8616275,1,0,2180,0
42.9662492,-78.8627824,1,0,2111,0
42.9656153,-78.8745582,1,0,1565,0
42.9638207,-78.8835289,1,0,1956,899.4602693
42.961964,-78.7423683,1,0,1470,2804.586219
43.0465984,-78.7104172,1,0,3009,21.37408757
42.9865148,-78.7172417,1,0,2644,2143.999944
43.0123684,-78.7152011,1,0,2330,254.0150884
42.9954492,-78.7181725,0,1,1990,4786.401528
43.0565214,-78.7323527,1,0,1972,3278.983968
43.028813,-78.7250468,1,0,1651,1722.56509
42.984714,-78.7530815,0,1,1163,3010.006333
43.0443711,-78.7773351,1,0,1991,1229.726702
43.037066,-78.816043,1,0,1321,3124.350965
42.98791,-78.7773367,1,0,2,5495.802616
43.0013372,-78.781129,1,0,1446,2921.999975
43.0172006,-78.7768143,1,0,2515,2795.448825
43.0135626,-78.7527229,1,0,1726,845.305401
42.9969034,-78.7513427,1,0,1674,2343.842199
43.0080417,-78.8032223,1,0,2184,4745.337013
43.0148471,-78.8108344,1,0,2202,137.6243681
42.9897802,-78.8091982,1,0,2355,0
42.9692369,-78.8186739,1,0,1130,7.851164341
42.9742734,-78.8088995,1,0,2253,3301.866687
42.970158,-78.7964354,1,0,1881,1550.651121
42.9685488,-78.7714071,1,0,2064,41.71072149
42.9553831,-78.7961394,1,0,2874,25.13924005
42.9543574,-78.7644464,1,0,3091,499.8904002
42.9670337,-78.7231153,1,0,1421,253.6089915
42.9159222,-78.7243243,1,0,1907,1691.202721
42.9194037,-78.7048875,1,0,759,366.7468965
42.9034995,-78.710039,1,0,1674,0
42.8922311,-78.7915367,1,0,1268,1912.740738
42.939323,-78.7356412,1,0,2182,0.00305404
42.9289603,-78.7186641,1,0,1666,0
42.9206371,-78.7456822,1,0,2051,1969.459155
42.9401539,-78.774406,1,0,1617,1373.688155
42.9287072,-78.7705788,1,0,1735,2404.158021
42.9408286,-78.7602701,1,0,1241,0
42.946376,-78.7871038,1,0,1241,268.9483798
42.9318366,-78.7919899,1,0,537,0
42.9139737,-78.7969826,1,0,958,0
42.9094587,-78.7902967,1,0,1027,0
42.9170247,-78.7877853,1,0,1176,0
42.92232,-78.7664266,1,0,1224,0
42.9095067,-78.7734406,1,0,878,868.9014595
42.9010452,-78.7417234,1,0,1864,2216.380793
42.8869087,-78.7305632,1,0,2123,1342.483825
42.8741044,-78.7093964,1,0,2377,3890.452371
42.8658451,-78.7252692,1,0,1812,4051.999999
42.8738624,-78.7468103,1,0,1340,3422.000033
42.8757296,-78.7298796,1,0,1091,1332.521598
42.8916072,-78.7755611,1,0,2359,4041.180842
42.8861995,-78.7644856,1,0,834,26.23826826
42.8746708,-78.7934513,1,0,963,0
42.8803788,-78.7922352,1,0,3003,6513.060657
42.8530587,-78.7386168,1,0,2219,887.5131491
42.8583135,-78.7811886,1,0,946,390.8236479
42.8512062,-78.796602,1,0,619,116.7291446
42.8487821,-78.7852726,1,0,1020,212.6595565
42.8450869,-78.7674829,1,0,1838,1.103472114
42.8340214,-78.7716034,1,0,1584,3073.73846
42.8374262,-78.7342633,1,0,1729,369.5931729
42.8208025,-78.7874401,1,0,1425,0
42.8189028,-78.7642013,1,0,1944,1032.54593
42.811774,-78.7452449,1,0,1553,3361.289005
42.8210678,-78.8312288,1,0,1090,1756.182958
42.8103804,-78.8303181,1,0,2237,0
42.8251184,-78.8074546,1,0,874,1415.783111
42.8108293,-78.8009347,1,0,1164,0
42.7965874,-78.8323878,1,0,3010,161.1662446
42.7870871,-78.808605,1,0,1581,1693.639626
42.7580642,-78.8150492,1,0,1353,1946.036824
42.7844875,-78.84437,1,0,2300,4380.86154
42.7635528,-78.8449272,1,0,2723,3897.248119
42.7495893,-78.8814735,1,0,2953,8319.260134
42.7234383,-78.9255412,1,0,2377,2839.592101
42.7204215,-78.873929,1,0,1890,2501.616939
42.7101243,-78.803433,1,0,1486,88.12380441
42.7192234,-78.8190367,1,0,2610,2305.724188
42.7240321,-78.8427533,1,0,2673,6739.717019
42.7319416,-78.767543,1,0,2340,6793.145429
42.7315838,-78.7253519,1,0,1310,1024.882027
42.7623168,-78.7417254,1,0,2738,3194.472885
42.7841245,-78.7714782,1,0,2337,2203.566719
42.7908185,-78.7218626,0,1,3135,6573.828269
42.7343494,-78.6405463,1,0,897,531.6968773
42.7616733,-78.616437,1,0,1461,1643.010801
42.7766407,-78.6096795,0,1,2423,6177.935006
42.8290204,-78.6133493,0,1,2037,4938.406761
42.8225451,-78.6735518,0,1,1722,3633.205205
42.9037353,-78.6166245,1,0,2276,6735.219229
42.870818,-78.6277353,1,0,2178,26.89656401
42.8777347,-78.6874539,0,1,1670,3708.209147
42.939971,-78.6352481,1,0,1558,1539.048953
42.9253726,-78.6782952,1,0,2569,894.7179697
42.891858,-78.67135,1,0,1982,24.09695286
42.9077907,-78.668855,1,0,1492,372.6025841
42.9187304,-78.6880848,1,0,1112,0
42.9027126,-78.6897941,1,0,2100,255.9707618
42.9658079,-78.6672591,1,0,1623,1220.315997
42.9880966,-78.6707653,1,0,2600,3679.270755
43.0202192,-78.6685685,0,1,1898,5430.941564
43.0508124,-78.6301402,1,0,3061,8049.282797
42.9831276,-78.6142617,1,0,1159,254.2543689
43.0211795,-78.4939273,0,1,2438,5545.441028
43.0168322,-78.5213553,0,1,1089,1313.462158
42.8988786,-78.4946069,0,1,2258,5247.065717
42.9072561,-78.5206134,0,1,0,2386.999976
42.9283887,-78.5507537,0,1,2069,5326.999996
42.8244913,-78.5283307,0,1,1218,3005.000001
42.7394024,-78.5175913,0,1,1369,3401.000009
42.6704621,-78.5242342,0,1,1304,3265.000048
42.6481071,-78.6463938,0,1,1081,2578.09411
42.557155,-78.5315527,0,1,1199,3081.999982
42.6456039,-78.780824,0,1,2022,4940.999983
42.6606483,-78.7279991,1,0,1838,2984.051514
42.6502602,-78.9085613,0,1,1113,2745.857978
42.6541908,-78.8486785,1,0,1064,0
42.7010729,-78.9869569,0,1,2055,3624.596067
42.67559,-78.9952653,1,0,825,145.3346931
42.6378853,-79.0295159,1,0,1112,1366.749649
42.6329212,-79.0013234,1,0,1613,3594.526481
42.6271037,-79.0819518,0,1,817,1951.129649
42.5948171,-79.0246997,0,1,1368,2200.590093
42.5733459,-78.8594723,0,1,1683,4063.37562
42.5454276,-78.7028877,1,0,1720,2063.125505
42.508067,-78.6693613,1,0,21,2663.841976
42.4851187,-78.9353142,1,0,1071,750.8810386
42.8148492,-78.8167409,1,0,1030,584.4427872
42.8713045,-78.8318145,1,0,1387,664.0101756
42.8750501,-78.8597329,1,0,629,1.999900639
42.8845871,-78.8730207,1,0,1081,0
42.8961941,-78.8457739,1,0,1141,0
42.8779109,-78.8079514,1,0,1667,0
42.9115131,-78.8596538,1,0,1675,22.89383888
42.9188771,-78.8681735,1,0,1151,2107.518944
42.9254898,-78.8296225,1,0,1533,0
42.9287208,-78.8941253,1,0,1055,19.61755058
43.0169106,-78.8647307,1,0,2824,4212.93513
42.8254483,-78.717589,1,0,1417,3783.000022
42.8252933,-78.856813,1,0,674,566.5296299
42.4695857,-78.9369221,0,1,949,2290.722064
42.4901309,-78.8564325,0,1,674,1823.41642
42.54839,-79.0077236,0,1,9,34.00000125
43.0750176,-78.4776988,0,1,0,0
42.7227728,-79.0717641,0,1,1024,2445.000009
44.4534315,-73.448719,0,1,1064,2067.478275
44.3776253,-73.6964738,0,1,1198,2583.923247
44.3727983,-73.892043,0,1,1201,476.4569304
44.3198826,-74.0132542,0,1,2130,3056.96563
44.2061128,-74.0462805,0,1,852,2053.000023
44.2939648,-73.5215464,0,1,869,2025.000006
44.3854982,-73.398703,0,1,1618,2875.072626
44.1912209,-73.6502226,0,1,1975,3433.942951
44.0549668,-73.5326188,0,1,828,2023.999988
43.9638477,-73.5833012,0,1,2097,3429.231251
43.8366231,-73.5528049,0,1,755,1104.461734
43.8554331,-73.7616287,0,1,651,1485.000002
43.9707791,-74.007938,0,1,1158,2955.453775
44.9787619,-74.6430167,0,1,1956,4878.502732
44.9322041,-74.1659465,0,1,1893,4683.202948
44.9394634,-74.4801977,0,1,2283,5735
44.8034725,-74.4734664,0,1,2142,2156.856678
44.7849676,-74.2584168,1,0,1446,8.457306579
44.8481208,-74.2986715,0,1,658,5674.328418
44.8056453,-74.3255971,0,1,720,1607.999994
44.710134,-74.1437739,0,1,931,2190
44.5271055,-74.4235285,0,1,840,2575.000034
44.5201067,-74.0697702,1,0,1612,1112.346545
44.218046,-74.2065625,0,1,1014,740.6093349
44.3090909,-74.2404396,1,0,1519,1117.428257
44.3131168,-74.4742889,0,1,882,501.0071749
44.1624245,-74.4837438,0,1,1151,1415.766414
43.1576312,-74.1713126,0,1,1087,2714.000019
43.1692933,-74.2610939,0,1,1582,3532.738385
43.0621366,-74.2456371,0,1,766,1737.999998
43.2033546,-74.3996332,0,1,1629,3858.526739
43.1185715,-74.6244437,1,0,2603,5656.211581
43.0443221,-74.3983323,1,0,1533,338.5286335
43.0564895,-74.3662988,1,0,1216,526.9381669
43.0403728,-74.3506885,1,0,1520,0
43.0506992,-74.334224,1,0,1083,0
43.0646775,-74.3323683,1,0,1134,0
43.0627763,-74.3436505,1,0,1679,220.7203328
43.0161984,-74.3628118,1,0,2000,3228.847847
43.0068129,-74.3767293,0,1,1461,3644.618477
43.0054069,-74.2040687,0,1,2110,3793.392382
43.0763326,-74.152367,0,1,184,483.0000034
43.0657999,-78.4353289,0,1,2124,5486.818203
43.0838641,-78.0213473,0,1,2051,5620.000006
43.0910589,-78.2032421,0,1,2429,5308.573303
43.0410562,-78.3762863,1,0,2434,5573.19158
42.9969885,-78.2279893,1,0,1264,0
43.0058887,-78.2003872,1,0,977,92.8611021
43.0066451,-78.1868687,1,0,1014,221.1786859
42.9933562,-78.1928288,1,0,1129,542.8806034
43.0052356,-78.1770073,1,0,1141,17.36663151
43.0018666,-78.162618,1,0,1119,13.8954134
42.989119,-78.1680267,0,1,2138,5139.106503
42.9996679,-78.0250271,1,0,1983,362.3198597
42.9815563,-77.9833731,0,1,1619,4260.000015
42.9080498,-78.0691721,0,1,2122,5267.006514
42.9143777,-78.3198634,0,1,1342,3189.0591
42.4200482,-73.8625875,0,1,1531,2877.46228
42.3970123,-74.0146832,0,1,1152,2725.000002
42.3736007,-74.1531476,0,1,1412,2744.944643
42.3173951,-74.2912257,0,1,1206,2187.963176
42.1655144,-74.1523619,0,1,966,2012.145817
42.2306969,-74.3454595,0,1,1131,2462.204292
42.3151268,-73.9758803,0,1,1686,3321.630585
42.2811931,-74.0328877,0,1,1271,2730.614007
42.3450945,-73.8679,1,0,1296,1700.068672
42.36295,-73.8087104,1,0,0,76.27733159
42.3457568,-73.8306427,0,1,1749,4089.000014
42.2765134,-73.8592376,0,1,2011,2121.190975
42.1960993,-73.8690096,0,1,1814,4214.00001
42.2137462,-73.9837537,0,1,1256,2635.862837
42.1910934,-73.91636,0,1,508,1043.999993
43.9595541,-74.6491606,0,1,662,986.5800684
43.806379,-74.417665,0,1,553,1268.999994
43.4019971,-74.2791798,0,1,539,962.907901
43.5001844,-74.5795883,0,1,2392,5331.764938
42.9235055,-75.0539478,1,0,1507,19.92405373
43.0353202,-75.0693473,0,1,1571,3879.384233
43.0434447,-75.1518554,1,0,2041,2187.570786
43.0074309,-75.0531757,1,0,1558,221.157259
43.0030589,-75.0350232,1,0,1206,1771.541098
43.0093769,-75.0071392,0,1,729,1640.040263
42.9875129,-74.9836794,1,0,1168,326.1239009
43.05581,-74.8630563,1,0,1024,125.0873754
43.0416011,-74.8545899,0,1,1300,3361.848217
42.9645009,-74.8279581,0,1,886,73.02380877
43.1066952,-74.779974,0,1,1177,3134.957466
43.2198348,-74.7576996,1,0,984,0
43.0215612,-74.9850756,1,0,2465,1105.819651
43.0456953,-75.0278154,0,1,699,1103.199346
43.0723431,-74.9792494,0,1,1469,3323.416743
43.1125085,-75.0964122,0,1,1791,4691.000007
43.1717791,-74.9629101,0,1,1281,3137.806146
43.3093697,-74.980373,0,1,1076,1368.270386
43.7371858,-74.9353494,0,1,1783,3648.195479
44.2966476,-75.8741058,0,1,2494,4523.020038
44.2312014,-76.0546733,0,1,1641,2294.77271
44.0856692,-76.2328827,0,1,2641,5212.125424
44.0075967,-76.1096405,1,0,1941,4024.716493
44.1230042,-75.9221009,0,1,2593,5382.376597
44.1186681,-75.787449,0,1,1706,4653.000015
44.2337884,-75.7279513,1,0,1596,2710.156326
44.0544465,-75.799726,1,0,1557,4317.374713
44.0423316,-75.7508798,0,1,2405,5510.274984
44.024524,-75.5650444,0,1,1449,1586.538943
43.9776593,-75.665716,0,1,2264,4632.04174
43.9788581,-75.7816856,1,0,1275,0
43.9744007,-75.8816985,1,0,1183,0
43.9856153,-75.8920204,1,0,1636,947.3423199
43.9870523,-75.9150596,1,0,1692,57.12562662
43.9806473,-75.9378236,0,1,1681,4015.563607
43.9777968,-76.0236588,0,1,830,2066.000005
43.8441305,-76.1570707,0,1,2720,5321.874998
43.8650206,-76.0129362,1,0,1698,18.9257412
43.96206,-75.9230415,1,0,2160,0
43.9728571,-75.9060251,1,0,1765,1.534883898
43.960967,-75.8964284,0,1,1465,4388.778942
43.8758922,-75.8685168,0,1,1267,3494.000001
43.7374206,-76.0122762,0,1,9,17.99999936
44.124646,-75.5919648,0,1,0,0
43.8773656,-76.3939728,1,0,2227,0
40.700283,-73.9940308,1,0,360,0
40.6532132,-74.0109709,1,0,2020,0
40.6964163,-73.9974952,1,0,1879,0
40.6958143,-73.9947007,1,0,1509,0
40.6951345,-73.9928612,1,0,1726,0
40.6923198,-73.997299,1,0,1965,0
40.6917355,-73.9916274,1,0,39,0
40.6932904,-73.9877086,1,0,977,0
40.6976319,-73.9883899,1,0,1453,0
40.6942748,-73.9830225,1,0,4,0
40.6544179,-74.0189565,1,0,437,0
40.6480502,-74.0159179,1,0,1573,0
40.7027774,-73.9871401,1,0,1579,0
40.6434736,-74.0217116,1,0,1498,0
40.6995619,-73.9832758,1,0,1083,0
40.6949037,-73.9780855,1,0,707,0
40.638902,-74.0289543,1,0,850,0
40.6916118,-73.9777174,1,0,1135,0
40.6885118,-73.978109,1,0,1355,0
40.6371117,-74.0376784,1,0,806,0
40.6853252,-73.9761803,1,0,1826,0
40.6346861,-74.0308979,1,0,157,0
40.689405,-73.9847342,1,0,682,0
40.6348106,-74.0388187,1,0,956,0
40.6849013,-73.980824,1,0,1528,0
40.6865997,-73.9850537,1,0,1513,0
40.6882118,-73.9896017,1,0,964,0
40.6296061,-74.0413036,1,0,1669,0
40.688146,-73.995287,1,0,447,0
40.6274603,-74.0417324,1,0,657,0
40.6884833,-74.0021454,1,0,998,0
40.6879988,-73.9984363,1,0,1052,0
40.624266,-74.0420766,1,0,992,0
40.6834631,-74.0034666,1,0,1129,0
40.6219461,-74.041916,1,0,1411,0
40.6197601,-74.0414773,1,0,844,0
40.677089,-74.0183485,1,0,1673,0
40.6167794,-74.0395213,1,0,1420,0
40.6143871,-74.039767,1,0,920,0
40.6112789,-74.0373691,1,0,1572,0
40.6190887,-74.0321884,1,0,633,0
40.6794,-74.0060998,1,0,1108,0
40.6220831,-74.0316042,1,0,1207,0
40.624911,-74.0304459,1,0,927,0
40.6819738,-74.0013029,1,0,1491,0
40.6289253,-74.0288094,1,0,2527,0
40.6790574,-73.999459,1,0,1581,0
40.6321309,-74.0274985,1,0,1485,0
40.6841759,-73.9972232,1,0,1797,0
40.6351749,-74.0262304,1,0,1627,0
40.6852348,-73.9917012,1,0,1039,0
40.6381681,-74.0243104,1,0,1699,0
40.683021,-73.9861157,1,0,583,0
40.6403426,-74.0204484,1,0,1481,0
40.641867,-74.0170733,1,0,2063,0
40.6812953,-73.9920163,1,0,1328,0
40.6440892,-74.0146726,1,0,1864,0
40.6769912,-73.995249,1,0,1480,0
40.6463204,-74.012337,1,0,1235,0
40.6485378,-74.0099676,1,0,1303,0
