lat,lon,alt,date,device,os,version
40.7176981,-73.9947637,0,2014-02-07 16:01:54,"LGE mako",4.4.2,1.0
40.7177356,-73.9947985,0,2014-02-07 16:11:36,"LGE mako",4.4.2,1.0
40.7176775,-73.9947655,0,2014-02-07 16:31:41,"LGE mako",4.4.2,1.0
40.7176964,-73.9948235,0,2014-02-07 17:11:28,"LGE mako",4.4.2,1.0
40.7176903,-73.994778,0,2014-02-07 18:21:44,"LGE mako",4.4.2,1.0
40.7176843,-73.9948428,0,2014-02-07 18:31:40,"LGE mako",4.4.2,1.0
40.7178597,-73.9950886,0,2014-02-07 19:11:27,"LGE mako",4.4.2,1.0
40.7177198,-73.9948259,0,2014-02-07 19:22:05,"LGE mako",4.4.2,1.0
40.7177051,-73.9947793,0,2014-02-07 22:21:18,"LGE mako",4.4.2,1.0
40.7176789,-73.9947647,0,2014-02-07 22:51:27,"LGE mako",4.4.2,1.0
40.7177174,-73.9947957,0,2014-02-07 23:41:11,"LGE mako",4.4.2,1.0
40.7176786,-73.9947689,0,2014-02-07 23:51:18,"LGE mako",4.4.2,1.0
40.7194324,-73.9943226,0,2014-02-08 00:21:15,"LGE mako",4.4.2,1.0
40.7251797,-73.9953202,0,2014-02-08 00:31:09,"LGE mako",4.4.2,1.0
40.7266354,-73.9924031,0,2014-02-08 00:41:09,"LGE mako",4.4.2,1.0
40.7265739,-73.9922309,0,2014-02-08 01:31:08,"LGE mako",4.4.2,1.0
40.7341834,-73.9992943,0,2014-02-08 03:01:28,"LGE mako",4.4.2,1.0
40.7501772,-74.0022643,0,2014-02-08 03:11:31,"LGE mako",4.4.2,1.0
40.7505142,-74.0031044,0,2014-02-08 03:21:08,"LGE mako",4.4.2,1.0
40.7506252,-74.0030257,0,2014-02-08 05:12:06,"LGE mako",4.4.2,1.0
40.7506443,-74.0030548,0,2014-02-08 05:21:19,"LGE mako",4.4.2,1.0
40.7505253,-74.0030619,0,2014-02-08 05:31:40,"LGE mako",4.4.2,1.0
40.749001,-73.99805,0,2014-02-08 05:41:15,"LGE mako",4.4.2,1.0
40.745951,-73.9968635,0,2014-02-08 05:51:33,"LGE mako",4.4.2,1.0
40.7193159,-73.9907725,0,2014-02-08 06:41:13,"LGE mako",4.4.2,1.0
40.7038981,-73.9880494,0,2014-02-08 06:51:09,"LGE mako",4.4.2,1.0
40.7046862,-73.9886514,0,2014-02-08 07:01:39,"LGE mako",4.4.2,1.0
40.7046853,-73.9886228,0,2014-02-08 10:11:21,"LGE mako",4.4.2,1.0
40.7047034,-73.9885118,0,2014-02-08 10:22:00,"LGE mako",4.4.2,1.0
40.7047748,-73.9884846,0,2014-02-08 12:11:10,"LGE mako",4.4.2,1.0
40.7047609,-73.9884975,0,2014-02-08 13:01:36,"LGE mako",4.4.2,1.0
40.7047128,-73.9885239,0,2014-02-08 14:11:35,"LGE mako",4.4.2,1.0
40.7046053,-73.9887815,0,2014-02-08 14:31:08,"LGE mako",4.4.2,1.0
40.7048235,-73.9883448,0,2014-02-08 14:51:44,"LGE mako",4.4.2,1.0
40.7047138,-73.9884153,0,2014-02-08 15:11:07,"LGE mako",4.4.2,1.0
40.7047515,-73.9884697,0,2014-02-08 15:31:13,"LGE mako",4.4.2,1.0
40.7040566,-73.9882084,0,2014-02-08 16:01:05,"LGE mako",4.4.2,1.0
40.6997362,-73.9865158,0,2014-02-08 16:11:30,"LGE mako",4.4.2,1.0
40.7093999,-73.9957005,0,2014-02-08 16:21:41,"LGE mako",4.4.2,1.0
40.7161305,-73.9958301,0,2014-02-08 16:31:16,"LGE mako",4.4.2,1.0
40.7177085,-73.9947771,0,2014-02-08 16:41:03,"LGE mako",4.4.2,1.0
40.717732,-73.9947652,0,2014-02-08 17:21:11,"LGE mako",4.4.2,1.0
40.7170934,-73.9940997,0,2014-02-08 18:21:00,"LGE mako",4.4.2,1.0
40.7169846,-73.9931403,0,2014-02-08 18:31:01,"LGE mako",4.4.2,1.0
40.7177302,-73.9948011,0,2014-02-08 18:42:02,"LGE mako",4.4.2,1.0
40.7176991,-73.9947823,0,2014-02-08 20:21:27,"LGE mako",4.4.2,1.0
40.7177677,-73.994926,0,2014-02-08 20:31:33,"LGE mako",4.4.2,1.0
40.7177017,-73.9947726,0,2014-02-08 22:01:02,"LGE mako",4.4.2,1.0
40.7126569,-73.9938444,0,2014-02-08 22:31:04,"LGE mako",4.4.2,1.0
40.7036813,-73.9888651,0,2014-02-08 22:41:39,"LGE mako",4.4.2,1.0
40.7011285,-73.9885534,0,2014-02-08 22:51:12,"LGE mako",4.4.2,1.0
40.7048643,-73.988356,0,2014-02-08 23:01:37,"LGE mako",4.4.2,1.0
40.7024189,-73.9892606,0,2014-02-09 03:01:07,"LGE mako",4.4.2,1.0
40.7046988,-73.9884536,0,2014-02-09 03:11:07,"LGE mako",4.4.2,1.0
40.7047542,-73.988455,0,2014-02-09 09:31:25,"LGE mako",4.4.2,1.0
40.7047879,-73.9884481,0,2014-02-09 11:11:05,"LGE mako",4.4.2,1.0
40.7047934,-73.9884696,0,2014-02-09 12:21:08,"LGE mako",4.4.2,1.0
40.7047976,-73.9884572,0,2014-02-09 13:41:14,"LGE mako",4.4.2,1.0
40.7047615,-73.9884192,0,2014-02-09 14:31:25,"LGE mako",4.4.2,1.0
40.7177295,-73.9948048,0,2014-02-09 15:11:18,"LGE mako",4.4.2,1.0
40.7177109,-73.9947724,0,2014-02-09 16:41:00,"LGE mako",4.4.2,1.0
40.7177207,-73.9947915,0,2014-02-09 17:21:14,"LGE mako",4.4.2,1.0
40.7176948,-73.9948041,0,2014-02-09 17:51:09,"LGE mako",4.4.2,1.0
40.717794,-73.9952373,0,2014-02-09 18:40:58,"LGE mako",4.4.2,1.0
40.7177966,-73.995266,0,2014-02-09 18:51:35,"LGE mako",4.4.2,1.0
40.717788,-73.9952461,0,2014-02-09 19:01:30,"LGE mako",4.4.2,1.0
40.7176897,-73.9947869,0,2014-02-09 19:11:01,"LGE mako",4.4.2,1.0
40.7177147,-73.9947792,0,2014-02-09 19:31:30,"LGE mako",4.4.2,1.0
40.7126847,-73.9938278,0,2014-02-09 22:51:20,"LGE mako",4.4.2,1.0
40.7040759,-73.9894449,0,2014-02-09 23:01:30,"LGE mako",4.4.2,1.0
40.7023362,-73.9883633,0,2014-02-09 23:11:00,"LGE mako",4.4.2,1.0
40.7041999,-73.9882367,0,2014-02-09 23:21:00,"LGE mako",4.4.2,1.0
40.7048308,-73.9883197,0,2014-02-10 00:41:00,"LGE mako",4.4.2,1.0
40.7029073,-73.9877156,0,2014-02-10 01:01:31,"LGE mako",4.4.2,1.0
40.6998473,-73.9867143,0,2014-02-10 01:10:58,"LGE mako",4.4.2,1.0
40.6779975,-73.9841018,0,2014-02-10 01:20:59,"LGE mako",4.4.2,1.0
40.676842,-73.9800666,0,2014-02-10 01:30:58,"LGE mako",4.4.2,1.0
40.6962508,-73.9882366,0,2014-02-10 03:01:29,"LGE mako",4.4.2,1.0
40.7046699,-73.9885455,0,2014-02-10 03:11:00,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-10 03:21:08,"LGE mako",4.4.2,1.0
40.7089551,-73.9908042,0,2014-02-10 06:22:29,"LGE mako",4.4.2,1.0
40.7067057,-73.9933125,0,2014-02-10 06:31:29,"LGE mako",4.4.2,1.0
40.7104179,-73.9893362,0,2014-02-10 06:41:01,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 07:01:29,"LGE mako",4.4.2,1.0
40.7084644,-73.9912169,0,2014-02-10 07:10:59,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 07:21:14,"LGE mako",4.4.2,1.0
40.7085292,-73.9913093,0,2014-02-10 07:41:01,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 07:51:42,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-10 08:01:30,"LGE mako",4.4.2,1.0
40.7103527,-73.9893062,0,2014-02-10 08:21:15,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-10 08:31:00,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-10 08:41:00,"LGE mako",4.4.2,1.0
40.7085292,-73.9913093,0,2014-02-10 09:11:00,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-10 09:23:02,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 11:51:14,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 12:01:29,"LGE mako",4.4.2,1.0
40.7067057,-73.9933125,0,2014-02-10 12:11:00,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 12:31:00,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 12:51:10,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 13:01:30,"LGE mako",4.4.2,1.0
40.7085292,-73.9913093,0,2014-02-10 13:11:01,"LGE mako",4.4.2,1.0
40.7100798,-73.9895502,0,2014-02-10 13:20:57,"LGE mako",4.4.2,1.0
40.7094551,-73.9934196,0,2014-02-10 13:25:50,"LGE mako",4.4.2,1.0
40.7108579,-73.9860578,0,2014-02-10 13:35:46,"LGE mako",4.4.2,1.0
40.7091189,-73.98847,0,2014-02-10 13:46:07,"LGE mako",4.4.2,1.0
40.7067057,-73.9933125,0,2014-02-10 13:55:43,"LGE mako",4.4.2,1.0
40.7015175,-73.9885699,0,2014-02-10 14:35:54,"LGE mako",4.4.2,1.0
40.703565,-73.9942477,0,2014-02-10 14:45:44,"LGE mako",4.4.2,1.0
40.7136279,-73.9940819,0,2014-02-10 14:55:31,"LGE mako",4.4.2,1.0
40.7176222,-73.9933339,0,2014-02-10 15:05:29,"LGE mako",4.4.2,1.0
40.7176222,-73.9933339,0,2014-02-10 15:35:38,"LGE mako",4.4.2,1.0
40.7176222,-73.9933339,0,2014-02-10 16:35:29,"LGE mako",4.4.2,1.0
40.7215508,-73.9928879,0,2014-02-10 17:56:03,"LGE mako",4.4.2,1.0
40.7244984,-73.996371,0,2014-02-10 18:05:38,"LGE mako",4.4.2,1.0
40.7305067,-73.993033,0,2014-02-10 18:16:01,"LGE mako",4.4.2,1.0
40.7305067,-73.993033,0,2014-02-10 18:25:33,"LGE mako",4.4.2,1.0
40.7304983,-73.9931031,0,2014-02-10 18:35:28,"LGE mako",4.4.2,1.0
40.7304319,-73.9930854,0,2014-02-10 19:46:08,"LGE mako",4.4.2,1.0
40.7304983,-73.9931031,0,2014-02-10 20:05:29,"LGE mako",4.4.2,1.0
40.7305067,-73.993033,0,2014-02-10 21:05:35,"LGE mako",4.4.2,1.0
40.7304983,-73.9931031,0,2014-02-10 21:36:40,"LGE mako",4.4.2,1.0
40.7304983,-73.9931031,0,2014-02-10 21:46:02,"LGE mako",4.4.2,1.0
40.7304983,-73.9931031,0,2014-02-10 21:56:07,"LGE mako",4.4.2,1.0
40.726318,-73.995057,0,2014-02-10 22:46:14,"LGE mako",4.4.2,1.0
40.7064393,-73.9933121,0,2014-02-10 23:16:03,"LGE mako",4.4.2,1.0
40.7060223,-73.9932823,0,2014-02-10 23:26:06,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-10 23:36:24,"LGE mako",4.4.2,1.0
40.7128337,-73.9934899,0,2014-02-10 23:45:30,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-11 00:05:30,"LGE mako",4.4.2,1.0
40.7100874,-73.9895461,0,2014-02-11 00:46:02,"LGE mako",4.4.2,1.0
40.7104947,-73.9863843,0,2014-02-11 00:55:31,"LGE mako",4.4.2,1.0
40.7059722,-73.9932725,0,2014-02-11 01:05:28,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-11 01:25:37,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-11 01:36:19,"LGE mako",4.4.2,1.0
40.7148818,-73.9890664,0,2014-02-11 03:17:57,"LGE mako",4.4.2,1.0
40.7148818,-73.9890664,0,2014-02-11 03:26:01,"LGE mako",4.4.2,1.0
40.7061729,-73.9933116,0,2014-02-11 03:36:04,"LGE mako",4.4.2,1.0
40.7105534,-73.9860784,0,2014-02-11 04:36:04,"LGE mako",4.4.2,1.0
40.7105534,-73.9860784,0,2014-02-11 04:45:28,"LGE mako",4.4.2,1.0
40.7067057,-73.9933125,0,2014-02-11 05:05:30,"LGE mako",4.4.2,1.0
40.7105534,-73.9860784,0,2014-02-11 05:46:03,"LGE mako",4.4.2,1.0
40.7116477,-73.9898014,0,2014-02-11 05:55:34,"LGE mako",4.4.2,1.0
40.7067057,-73.9933125,0,2014-02-11 06:05:35,"LGE mako",4.4.2,1.0
40.7081619,-73.9933434,0,2014-02-11 09:05:29,"LGE mako",4.4.2,1.0
40.7058719,-73.9932529,0,2014-02-11 09:15:35,"LGE mako",4.4.2,1.0
40.7019236,-73.9884309,0,2014-02-11 10:05:28,"LGE mako",4.4.2,1.0
40.7189279,-74.0008678,0,2014-02-11 10:15:29,"LGE mako",4.4.2,1.0
40.7427652,-74.0923148,0,2014-02-11 10:25:33,"LGE mako",4.4.2,1.0
40.6870923,-74.1838372,0,2014-02-11 10:35:34,"LGE mako",4.4.2,1.0
40.6903638,-74.1802278,0,2014-02-11 10:46:03,"LGE mako",4.4.2,1.0
40.6903638,-74.1802278,0,2014-02-11 10:56:01,"LGE mako",4.4.2,1.0
40.6710214,-74.1777273,0,2014-02-11 11:45:29,"LGE mako",4.4.2,1.0
47.4498619,-122.3057296,0,2014-02-11 18:25:29,"LGE mako",4.4.2,1.0
47.4458606,-122.2942965,0,2014-02-11 18:35:35,"LGE mako",4.4.2,1.0
47.5184693,-122.1981239,0,2014-02-11 18:45:41,"LGE mako",4.4.2,1.0
47.6545403,-122.1415327,0,2014-02-11 18:55:41,"LGE mako",4.4.2,1.0
47.6582334,-122.1411654,0,2014-02-11 19:05:56,"LGE mako",4.4.2,1.0
47.6583321,-122.141086,0,2014-02-11 19:45:30,"LGE mako",4.4.2,1.0
47.6582876,-122.1411902,0,2014-02-11 19:55:47,"LGE mako",4.4.2,1.0
47.6583437,-122.1410112,0,2014-02-11 20:06:37,"LGE mako",4.4.2,1.0
47.6583035,-122.1411463,0,2014-02-11 20:26:01,"LGE mako",4.4.2,1.0
47.6582714,-122.1411099,0,2014-02-11 20:56:00,"LGE mako",4.4.2,1.0
47.6459869,-122.1280584,0,2014-02-11 21:05:40,"LGE mako",4.4.2,1.0
47.6428104,-122.1254943,0,2014-02-11 21:16:02,"LGE mako",4.4.2,1.0
47.6428554,-122.1255554,0,2014-02-11 21:46:24,"LGE mako",4.4.2,1.0
47.6428133,-122.125452,0,2014-02-11 23:26:01,"LGE mako",4.4.2,1.0
47.6430397,-122.1257063,0,2014-02-11 23:35:42,"LGE mako",4.4.2,1.0
47.6583242,-122.1411221,0,2014-02-11 23:46:07,"LGE mako",4.4.2,1.0
47.6583041,-122.1410904,0,2014-02-11 23:55:45,"LGE mako",4.4.2,1.0
47.6583116,-122.1411049,0,2014-02-12 00:16:02,"LGE mako",4.4.2,1.0
47.6583476,-122.141038,0,2014-02-12 00:35:28,"LGE mako",4.4.2,1.0
47.6583283,-122.1410858,0,2014-02-12 00:56:01,"LGE mako",4.4.2,1.0
47.6582687,-122.1410723,0,2014-02-12 01:16:23,"LGE mako",4.4.2,1.0
47.6583497,-122.1410941,0,2014-02-12 01:25:32,"LGE mako",4.4.2,1.0
47.6583118,-122.1411127,0,2014-02-12 01:36:00,"LGE mako",4.4.2,1.0
47.6582289,-122.1411337,0,2014-02-12 01:45:30,"LGE mako",4.4.2,1.0
47.6490349,-122.1433123,0,2014-02-12 01:55:44,"LGE mako",4.4.2,1.0
47.6305148,-122.150502,0,2014-02-12 02:05:28,"LGE mako",4.4.2,1.0
47.6283204,-122.1688315,0,2014-02-12 02:15:26,"LGE mako",4.4.2,1.0
47.6316703,-122.1817407,0,2014-02-12 02:25:27,"LGE mako",4.4.2,1.0
47.6406814,-122.1989115,0,2014-02-12 02:35:38,"LGE mako",4.4.2,1.0
47.6394557,-122.25487,0,2014-02-12 02:45:30,"LGE mako",4.4.2,1.0
47.6172733,-122.3277269,0,2014-02-12 02:55:52,"LGE mako",4.4.2,1.0
47.6155592,-122.3279163,0,2014-02-12 03:06:42,"LGE mako",4.4.2,1.0
47.4459945,-122.2963064,0,2014-02-12 04:35:27,"LGE mako",4.4.2,1.0
47.4368869,-122.2879294,0,2014-02-12 04:46:18,"LGE mako",4.4.2,1.0
47.4370737,-122.2878289,0,2014-02-12 05:05:36,"LGE mako",4.4.2,1.0
47.437228,-122.2877069,0,2014-02-12 05:25:27,"LGE mako",4.4.2,1.0
47.4373036,-122.2877053,0,2014-02-12 05:35:29,"LGE mako",4.4.2,1.0
47.4366851,-122.288484,0,2014-02-12 05:56:00,"LGE mako",4.4.2,1.0
47.4366573,-122.2885227,0,2014-02-12 06:05:26,"LGE mako",4.4.2,1.0
47.4333017,-122.2940374,0,2014-02-12 06:15:46,"LGE mako",4.4.2,1.0
47.4367118,-122.2882444,0,2014-02-12 06:25:51,"LGE mako",4.4.2,1.0
47.4335042,-122.294067,0,2014-02-12 06:35:26,"LGE mako",4.4.2,1.0
47.4366839,-122.2883513,0,2014-02-12 06:55:28,"LGE mako",4.4.2,1.0
47.4333017,-122.2940374,0,2014-02-12 08:15:35,"LGE mako",4.4.2,1.0
47.4367126,-122.288246,0,2014-02-12 08:35:31,"LGE mako",4.4.2,1.0
47.4372924,-122.2904022,0,2014-02-12 10:26:00,"LGE mako",4.4.2,1.0
47.4366563,-122.288521,0,2014-02-12 10:35:26,"LGE mako",4.4.2,1.0
47.4367009,-122.288358,0,2014-02-12 13:15:26,"LGE mako",4.4.2,1.0
47.4368976,-122.2879045,0,2014-02-12 13:25:36,"LGE mako",4.4.2,1.0
47.434495,-122.290574,0,2014-02-12 13:35:27,"LGE mako",4.4.2,1.0
47.4473703,-122.2988283,0,2014-02-12 13:45:27,"LGE mako",4.4.2,1.0
47.4464284,-122.3000084,0,2014-02-12 13:56:00,"LGE mako",4.4.2,1.0
47.4423177,-122.301019,0,2014-02-12 14:05:32,"LGE mako",4.4.2,1.0
47.4389311,-122.297808,0,2014-02-12 14:16:02,"LGE mako",4.4.2,1.0
47.4392812,-122.3001364,0,2014-02-12 14:25:41,"LGE mako",4.4.2,1.0
40.6987998,-74.1895169,0,2014-02-12 19:45:29,"LGE mako",4.4.2,1.0
40.7279733,-74.1701624,0,2014-02-12 19:55:25,"LGE mako",4.4.2,1.0
40.7592187,-74.0753172,0,2014-02-12 20:05:21,"LGE mako",4.4.2,1.0
40.7496274,-73.9489677,0,2014-02-12 20:15:43,"LGE mako",4.4.2,1.0
40.7175641,-73.995242,0,2014-02-12 20:45:17,"LGE mako",4.4.2,1.0
40.7176931,-73.9947787,0,2014-02-12 20:55:16,"LGE mako",4.4.2,1.0
40.7176984,-73.9947729,0,2014-02-12 21:36:02,"LGE mako",4.4.2,1.0
40.7176892,-73.9947616,0,2014-02-12 22:05:25,"LGE mako",4.4.2,1.0
40.7171984,-73.9950041,0,2014-02-13 00:05:17,"LGE mako",4.4.2,1.0
40.7233687,-73.9961841,0,2014-02-13 00:15:16,"LGE mako",4.4.2,1.0
40.7307636,-74.0027505,0,2014-02-13 00:35:14,"LGE mako",4.4.2,1.0
40.7317893,-74.0033738,0,2014-02-13 00:45:37,"LGE mako",4.4.2,1.0
40.7317925,-74.0033182,0,2014-02-13 01:05:24,"LGE mako",4.4.2,1.0
40.7048714,-73.988338,0,2014-02-13 14:16:29,"LGE mako",4.4.2,1.0
40.7048476,-73.9882074,0,2014-02-13 14:27:05,"LGE mako",4.4.2,1.0
40.7047864,-73.9883233,0,2014-02-13 15:26:06,"LGE mako",4.4.2,1.0
40.7039569,-73.988221,0,2014-02-13 16:16:12,"LGE mako",4.4.2,1.0
40.7023762,-73.9883928,0,2014-02-13 16:26:28,"LGE mako",4.4.2,1.0
40.7148817,-73.9899935,0,2014-02-13 16:36:06,"LGE mako",4.4.2,1.0
40.7177078,-73.994809,0,2014-02-13 16:46:20,"LGE mako",4.4.2,1.0
40.7177089,-73.9948762,0,2014-02-13 17:17:09,"LGE mako",4.4.2,1.0
40.7170502,-73.9933502,0,2014-02-13 18:56:25,"LGE mako",4.4.2,1.0
40.7176358,-73.9952053,0,2014-02-13 19:36:04,"LGE mako",4.4.2,1.0
40.7177087,-73.9948343,0,2014-02-13 19:46:08,"LGE mako",4.4.2,1.0
40.7178472,-73.9950662,0,2014-02-13 20:36:03,"LGE mako",4.4.2,1.0
40.7170735,-73.9947196,0,2014-02-13 21:36:19,"LGE mako",4.4.2,1.0
40.7012911,-73.9869246,0,2014-02-13 21:47:36,"LGE mako",4.4.2,1.0
40.70378,-73.9883404,0,2014-02-13 21:56:30,"LGE mako",4.4.2,1.0
40.7046254,-73.9902836,0,2014-02-13 22:06:09,"LGE mako",4.4.2,1.0
40.7043228,-73.9897624,0,2014-02-13 22:16:01,"LGE mako",4.4.2,1.0
40.7047535,-73.9885172,0,2014-02-13 22:26:00,"LGE mako",4.4.2,1.0
40.7047685,-73.98848,0,2014-02-13 22:46:06,"LGE mako",4.4.2,1.0
40.7045151,-73.9882043,0,2014-02-13 23:56:05,"LGE mako",4.4.2,1.0
40.7037957,-73.9882744,0,2014-02-14 02:06:14,"LGE mako",4.4.2,1.0
40.7251164,-73.9952516,0,2014-02-14 02:26:00,"LGE mako",4.4.2,1.0
40.7248274,-73.9946204,0,2014-02-14 04:46:01,"LGE mako",4.4.2,1.0
40.70352,-73.9877505,0,2014-02-14 05:57:14,"LGE mako",4.4.2,1.0
40.7043012,-73.9894813,0,2014-02-14 06:06:27,"LGE mako",4.4.2,1.0
40.7046474,-73.9884786,0,2014-02-14 06:16:18,"LGE mako",4.4.2,1.0
40.704577,-73.9886659,0,2014-02-14 11:16:09,"LGE mako",4.4.2,1.0
40.7046523,-73.9884467,0,2014-02-14 12:06:03,"LGE mako",4.4.2,1.0
40.7046024,-73.9883742,0,2014-02-14 13:36:05,"LGE mako",4.4.2,1.0
40.7046946,-73.9883145,0,2014-02-14 13:46:01,"LGE mako",4.4.2,1.0
40.7047133,-73.9883158,0,2014-02-14 13:56:02,"LGE mako",4.4.2,1.0
40.7047552,-73.9883439,0,2014-02-14 14:06:05,"LGE mako",4.4.2,1.0
40.7047391,-73.9883323,0,2014-02-14 14:16:01,"LGE mako",4.4.2,1.0
40.7047072,-73.9882607,0,2014-02-14 14:26:18,"LGE mako",4.4.2,1.0
40.7038935,-73.9890314,0,2014-02-14 15:26:26,"LGE mako",4.4.2,1.0
40.7109667,-73.9932904,0,2014-02-14 15:36:07,"LGE mako",4.4.2,1.0
40.7177056,-73.994829,0,2014-02-14 15:46:10,"LGE mako",4.4.2,1.0
40.7178178,-73.9950198,0,2014-02-14 17:16:08,"LGE mako",4.4.2,1.0
40.717716,-73.9947796,0,2014-02-14 20:06:04,"LGE mako",4.4.2,1.0
40.7185307,-73.9950037,0,2014-02-14 21:17:18,"LGE mako",4.4.2,1.0
40.7193872,-73.9963693,0,2014-02-14 21:26:12,"LGE mako",4.4.2,1.0
40.7179331,-73.9950327,0,2014-02-14 21:36:16,"LGE mako",4.4.2,1.0
40.7177091,-73.9947928,0,2014-02-14 22:46:18,"LGE mako",4.4.2,1.0
40.7176917,-73.9947971,0,2014-02-15 01:17:01,"LGE mako",4.4.2,1.0
40.7177121,-73.9947701,0,2014-02-15 01:26:31,"LGE mako",4.4.2,1.0
40.7178871,-73.9950661,0,2014-02-15 01:46:44,"LGE mako",4.4.2,1.0
40.7155387,-73.9958167,0,2014-02-15 02:16:02,"LGE mako",4.4.2,1.0
40.7081813,-73.9915421,0,2014-02-15 02:26:06,"LGE mako",4.4.2,1.0
40.7000565,-73.9865781,0,2014-02-15 02:36:20,"LGE mako",4.4.2,1.0
40.7051517,-73.9881894,0,2014-02-15 02:46:01,"LGE mako",4.4.2,1.0
40.7046608,-73.9887315,0,2014-02-15 02:57:00,"LGE mako",4.4.2,1.0
40.7047693,-73.9884729,0,2014-02-15 03:06:21,"LGE mako",4.4.2,1.0
40.7048126,-73.9883975,0,2014-02-15 04:56:15,"LGE mako",4.4.2,1.0
40.7047877,-73.9883699,0,2014-02-15 10:06:02,"LGE mako",4.4.2,1.0
40.7048216,-73.9883327,0,2014-02-15 11:16:14,"LGE mako",4.4.2,1.0
40.7047763,-73.9885176,0,2014-02-15 12:36:12,"LGE mako",4.4.2,1.0
40.7043222,-73.9882067,0,2014-02-15 12:46:03,"LGE mako",4.4.2,1.0
40.704718,-73.988306,0,2014-02-15 13:27:23,"LGE mako",4.4.2,1.0
40.7046421,-73.9882692,0,2014-02-15 14:06:10,"LGE mako",4.4.2,1.0
40.704705,-73.9883014,0,2014-02-15 14:16:08,"LGE mako",4.4.2,1.0
40.7048115,-73.9883261,0,2014-02-15 14:26:10,"LGE mako",4.4.2,1.0
40.7043701,-73.988215,0,2014-02-15 14:36:09,"LGE mako",4.4.2,1.0
40.7043622,-73.9882439,0,2014-02-15 14:46:03,"LGE mako",4.4.2,1.0
40.7025197,-73.9884841,0,2014-02-15 14:56:29,"LGE mako",4.4.2,1.0
40.7037217,-73.9881353,0,2014-02-15 15:16:19,"LGE mako",4.4.2,1.0
40.704745,-73.9883336,0,2014-02-15 15:26:07,"LGE mako",4.4.2,1.0
40.7048465,-73.9883535,0,2014-02-15 15:46:06,"LGE mako",4.4.2,1.0
40.704825,-73.9883611,0,2014-02-15 17:16:03,"LGE mako",4.4.2,1.0
40.7047891,-73.9884063,0,2014-02-15 20:06:01,"LGE mako",4.4.2,1.0
40.7046437,-73.989698,0,2014-02-15 21:13:16,"LGE mako",4.4.2,1.0
40.7034268,-73.9906663,0,2014-02-15 21:53:11,"LGE mako",4.4.2,1.0
40.7034149,-73.988217,0,2014-02-15 22:03:22,"LGE mako",4.4.2,1.0
40.704868,-73.9883709,0,2014-02-15 22:13:02,"LGE mako",4.4.2,1.0
40.7048458,-73.9882796,0,2014-02-16 00:22:49,"LGE mako",4.4.2,1.0
40.7046113,-73.9937152,0,2014-02-16 15:12:59,"LGE mako",4.4.2,1.0
40.7012534,-73.9939226,0,2014-02-16 15:23:06,"LGE mako",4.4.2,1.0
40.7026007,-73.9940406,0,2014-02-16 15:32:48,"LGE mako",4.4.2,1.0
40.7046892,-73.9885571,0,2014-02-16 15:42:50,"LGE mako",4.4.2,1.0
40.7024583,-73.9894343,0,2014-02-16 19:52:50,"LGE mako",4.4.2,1.0
40.7046927,-73.9885869,0,2014-02-16 20:03:33,"LGE mako",4.4.2,1.0
40.6938471,-73.9871026,0,2014-02-17 00:12:59,"LGE mako",4.4.2,1.0
40.6852166,-73.9806923,0,2014-02-17 00:22:53,"LGE mako",4.4.2,1.0
40.6850829,-73.9799653,0,2014-02-17 01:23:00,"LGE mako",4.4.2,1.0
40.6850933,-73.9800012,0,2014-02-17 01:52:53,"LGE mako",4.4.2,1.0
40.678384,-73.9853712,0,2014-02-17 02:12:57,"LGE mako",4.4.2,1.0
40.6771606,-73.9861686,0,2014-02-17 02:23:14,"LGE mako",4.4.2,1.0
40.676189,-73.9835396,0,2014-02-17 03:43:09,"LGE mako",4.4.2,1.0
40.6795522,-73.9816469,0,2014-02-17 04:53:02,"LGE mako",4.4.2,1.0
40.7036897,-73.988555,0,2014-02-17 05:03:00,"LGE mako",4.4.2,1.0
40.7047465,-73.988489,0,2014-02-17 05:13:06,"LGE mako",4.4.2,1.0
40.7047628,-73.9884387,0,2014-02-17 12:04:40,"LGE mako",4.4.2,1.0
40.7027964,-73.987778,0,2014-02-17 14:13:02,"LGE mako",4.4.2,1.0
